lqa_sheet,main_sheet,column,key,lqa_row,main_row,status,main_value,lqa_value
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-47,325,847,DIFF_GLOBAL_KEY_MATCH,Ohh♥! K-KIIIIII♥! KIIIIII!,"""Ohh♥! K-KIIIIII♥! KIIIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-48,327,849,DIFF_GLOBAL_KEY_MATCH,"Haa♥, we're indistinguishable now♥ I'll serve the Master too♥... KIIIIII!","""Haa♥, we're indistinguishable now♥ I'll serve the Master too♥... KIIIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-49,329,851,DIFF_GLOBAL_KEY_MATCH,KIIIIII! Please come! I am ready for a creampie!!,"""KIIIIII! Please come! I am ready for a creampie!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-51,333,855,DIFF_GLOBAL_KEY_MATCH,Ohhh♥! Oh♥! KIIIIIIII♥!!!,"""Ohhh♥! Oh♥! KIIIIIIII♥!!!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-52,335,857,DIFF_GLOBAL_KEY_MATCH,"Report!♥, junior soldier 02♥ has received a creampie♥!","""Report!♥, junior soldier 02♥ has received a creampie♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-53,337,859,DIFF_GLOBAL_KEY_MATCH,KIIIIIIIIII♥!,"""KIIIIIIIIII♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-54,339,861,DIFF_GLOBAL_KEY_MATCH,"KIIIIIIII♥! Haa♥, Master♥... I am next♥!","""KIIIIIIII♥! Haa♥, Master♥... I am next♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-55,341,863,DIFF_GLOBAL_KEY_MATCH,"Gufufu, don't worry, junior soldiers... I'll fuck you so hard that you'll forget your original names.","""Gufufu, don't worry, junior soldiers... I'll fuck you so hard that you'll forget your original names."""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-56,343,865,DIFF_GLOBAL_KEY_MATCH,"Haa♥, haa♥, KIIIIIIII♥!","""Haa♥, haa♥, KIIIIIIII♥!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-57,345,867,DIFF_GLOBAL_KEY_MATCH,Oh♥! K-KIIIIIIII!,"""Oh♥! K-KIIIIIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-58,347,869,DIFF_GLOBAL_KEY_MATCH,Kiiii!,"""KIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-59,349,871,DIFF_GLOBAL_KEY_MATCH,Kiiii!,"""KIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-60,351,873,DIFF_GLOBAL_KEY_MATCH,Kiiii!,"""KIIII!"""
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-61,353,875,DIFF_GLOBAL_KEY_MATCH,――――――――,...
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-62,355,877,DIFF_GLOBAL_KEY_MATCH,――――,...
Daiya DLC2,Daiya,English_Steam,Daiya.Debauchery2-63,357,879,DIFF_GLOBAL_KEY_MATCH,ー,...
